Close
115.9000015258789
115.5999984741211
117.19999694824219
116.80000305175781
114.51000213623047
113.87000274658203
114.6500015258789
113.9800033569336
112.56999969482422
111.7699966430664
112.5199966430664
111.6500015258789
111.45999908447266
110.91999816894531
110.05000305175781
106.75
106.76000213623047
104.27999877929688
105.5199966430664
105.80999755859375
